plant number,inflorescence number,inflorescence,range,max_range,gender,notes
49,8,upper,2,two,herm,
49,8,upper,2,two,herm,
49,9,upper,1,,herm,
50,1,side,1,two,male,
50,1,side,2,two,male,
50,1,side,2,two,male,
50,1,side,2,two,herm,
50,1,side,2,two,herm,
50,2,side,1,two,male,
50,2,side,2,two,male,
50,2,side,2,two,male,
50,2,side,2,two,herm,
50,3,side,1,two,male,
50,3,side,2,two,male,
50,3,side,2,two,male,
50,3,side,2,two,herm,
50,4,side,1,three,male,
50,4,side,2,three,male,
50,4,side,2,three,male,
50,4,side,2,three,herm,
50,4,side,2,three,herm,
50,4,side,3,three,herm,
50,5,side,1,three,male,
50,5,side,2,three,male,
50,5,side,2,three,herm,
50,5,side,2,three,herm,
50,5,side,3,three,herm,
50,6,side,1,three,male,
50,6,side,2,three,herm,
50,6,side,2,three,herm,
50,6,side,2,three,herm,
50,6,side,3,three,herm,
50,6,side,3,three,herm,
50,7,side,1,two,male,
50,7,side,2,two,herm,
50,7,side,2,two,herm,
50,7,side,2,two,herm,
50,1,upper,0,,male,
50,2,upper,1,two,male,
50,2,upper,2,two,herm,
50,2,upper,2,two,herm,
50,2,upper,2,two,herm,
50,2,upper,2,two,herm,
50,3,upper,1,two,male,
50,3,upper,2,two,herm,
50,3,upper,2,two,herm,
50,3,upper,2,two,herm,
50,4,upper,1,two,male,
50,4,upper,2,two,herm,
50,4,upper,2,two,herm,
50,4,upper,2,two,herm,
50,5,upper,1,two,male,
50,5,upper,2,two,herm,
50,5,upper,2,two,herm,
50,6,upper,1,two,male,
50,6,upper,2,two,herm,
50,6,upper,2,two,herm,
50,6,upper,2,two,herm,
50,7,upper,1,two,male,
50,7,upper,2,two,herm,
50,7,upper,2,two,herm,
50,8,upper,1,two,male,
50,8,upper,2,two,herm,
50,8,upper,2,two,herm,
50,9,upper,1,,male,
51,1,side,1,two,male,
51,1,side,2,two,male,
51,2,side,1,two,male,
51,2,side,2,two,male,
51,2,side,2,two,male,
51,3,side,1,two,male,
51,3,side,2,two,male,
51,3,side,2,two,male,
51,4,side,1,two,male,
51,4,side,2,two,male,
51,4,side,2,two,male,
51,4,side,2,two,male,
51,5,side,1,two,male,
51,5,side,2,two,male,
51,5,side,2,two,male,
51,5,side,2,two,male,
51,6,side,1,two,male,
51,6,side,2,two,male,
51,6,side,2,two,male,
51,6,side,2,two,male,
51,7,side,1,two,male,
51,7,side,2,two,male,
51,7,side,2,two,male,
51,7,side,2,two,herm,
51,8,side,1,two,male,
51,8,side,2,two,male,
51,8,side,2,two,male,
51,8,side,2,two,herm,
51,9,side,1,two,male,
51,9,side,2,two,herm,
51,9,side,2,two,male,
51,9,side,2,two,male,
51,1,upper,0,,male,
51,2,upper,1,two,male,
51,2,upper,2,two,male,
51,2,upper,2,two,male,
51,2,upper,2,two,herm,
51,3,upper,1,two,male,
51,3,upper,2,two,male,
51,3,upper,2,two,herm,
51,3,upper,2,two,herm,
51,4,upper,1,two,male,
51,4,upper,2,two,herm,
51,4,upper,2,two,herm,
51,5,upper,1,two,male,
51,5,upper,2,two,male,
51,5,upper,2,two,male,
51,6,upper,1,two,male,
51,6,upper,2,two,male,
51,6,upper,2,two,herm,
52,1,side,1,two,male,
52,1,side,2,two,male,
52,1,side,2,two,herm,
52,1,side,2,two,herm,
52,2,side,1,three,male,
52,2,side,2,three,male,
52,2,side,2,three,male,
52,2,side,3,three,herm,
52,2,side,3,three,herm,
52,3,side,1,three,male,
52,3,side,2,three,male,
52,3,side,2,three,herm,
52,3,side,3,three,herm,
52,3,side,3,three,herm,
52,4,side,1,three,male,
52,4,side,2,three,male,
52,4,side,2,three,male,
52,4,side,3,three,herm,
52,5,side,1,three,male,
52,5,side,2,three,herm,
52,5,side,2,three,herm,
52,5,side,3,three,herm,
52,5,side,3,three,herm,
52,5,side,3,three,herm,
52,5,side,3,three,herm,
52,6,side,1,three,male,
52,6,side,2,three,herm,
52,6,side,2,three,herm,
52,6,side,3,three,herm,
52,6,side,3,three,herm,
52,7,side,1,three,male,
52,7,side,2,three,herm,
52,7,side,2,three,herm,
52,7,side,3,three,herm,
52,8,side,1,three,male,
52,8,side,2,three,herm,
52,8,side,2,three,herm,
52,8,side,3,three,herm,
52,1,upper,0,,male,
52,2,upper,1,two,male,
52,2,upper,2,two,herm,
52,2,upper,2,two,herm,
52,3,upper,1,two,male,
52,3,upper,2,two,herm,
52,3,upper,2,two,herm,
52,4,upper,1,two,male,
52,4,upper,2,two,herm,
52,4,upper,2,two,herm,
52,5,upper,1,two,male,
52,5,upper,2,two,herm,
52,5,upper,2,two,herm,
52,6,upper,1,two,male,
52,6,upper,2,two,herm,
52,6,upper,2,two,herm,
53,1,side,1,,male,
53,2,side,1,two,male,
53,2,side,2,two,male,
53,2,side,2,two,male,
53,3,side,1,two,male,
53,3,side,2,two,male,
53,3,side,2,two,male,
53,3,side,2,two,male,
53,4,side,1,,NA,
53,5,side,1,two,male,
53,5,side,2,two,male,
53,5,side,2,two,male,
53,5,side,2,two,male,
53,6,side,1,two,male,
53,6,side,2,two,male,
53,6,side,2,two,male,
53,6,side,2,two,male,
53,7,side,1,two,male,
53,7,side,2,two,male,
53,7,side,2,two,male,
53,8,side,1,two,male,
53,8,side,2,two,male,
53,8,side,2,two,male,
53,8,side,2,two,male,
53,9,side,1,two,male,
53,9,side,2,two,male,
53,9,side,2,two,male,
53,9,side,2,two,male,
53,10,side,2,two,male,
53,10,side,2,two,male,
53,11,side,1,two,male,
53,11,side,2,two,male,
53,11,side,2,two,male,
53,11,side,2,two,male,
53,1,upper,1,two,male,
53,1,upper,2,two,male,
53,1,upper,2,two,male,
53,1,upper,2,two,male,
53,2,upper,1,two,male,
53,2,upper,2,two,male,
53,2,upper,2,two,male,
53,3,upper,1,three,male,
53,3,upper,2,three,male,
53,3,upper,2,three,herm,
53,3,upper,3,three,herm,
53,4,upper,1,two,male,
53,4,upper,2,two,male,
53,4,upper,2,two,male,
53,5,upper,1,two,male,
53,5,upper,2,two,male,
53,5,upper,2,two,male,
53,6,upper,1,,NA,
53,7,upper,1,,NA,
53,8,upper,1,,NA,
53,9,upper,0,,NA,
54,1,side,1,,NA,anomal
54,2,side,1,two,male,anomal
54,2,side,2,two,herm,anomal
54,2,side,2,two,herm,anomal
54,2,side,2,two,herm,anomal
54,2,side,2,two,male,anomal
54,2,side,2,two,male,anomal
54,3,side,1,three,male,anomal
54,3,side,2,three,male,anomal
54,3,side,2,three,male,anomal
54,3,side,2,three,herm,anomal
54,3,side,2,three,herm,anomal
54,3,side,3,three,herm,anomal
54,3,side,3,three,herm,anomal
54,3,side,3,three,herm,anomal
54,3,side,3,three,herm,anomal
54,3,side,3,three,herm,anomal
54,4,side,1,three,male,
54,4,side,2,three,male,
54,4,side,2,three,male,
54,4,side,2,three,male,
54,4,side,3,three,herm,
54,4,side,3,three,herm,
54,5,side,1,three,male,
54,5,side,2,three,male,
54,5,side,2,three,male,
54,5,side,2,three,male,
54,5,side,3,three,herm,
54,5,side,3,three,herm,
54,5,side,3,three,herm,
54,5,side,3,three,herm,
54,5,side,3,three,herm,
54,5,side,3,three,herm,
54,6,side,1,three,male,
54,6,side,2,three,male,
54,6,side,2,three,male,
54,6,side,2,three,male,
54,6,side,3,three,herm,
54,6,side,3,three,herm,
54,6,side,3,three,herm,
54,6,side,3,three,herm,
54,6,side,3,three,herm,
54,6,side,3,three,herm,
54,7,side,1,three,male,
54,7,side,2,three,male,
54,7,side,2,three,male,
54,7,side,2,three,male,
54,7,side,3,three,herm,
54,7,side,3,three,herm,
54,7,side,3,three,herm,
54,7,side,3,three,herm,
54,7,side,3,three,herm,
54,7,side,3,three,herm,
54,8,side,1,three,male,
54,8,side,2,three,male,
54,8,side,2,three,male,
54,8,side,2,three,male,
54,8,side,3,three,herm,
54,8,side,3,three,herm,
54,8,side,3,three,herm,
54,8,side,3,three,herm,
54,8,side,3,three,herm,
54,8,side,3,three,herm,
54,9,side,1,three,male,
54,9,side,2,three,male,
54,9,side,2,three,male,
54,9,side,2,three,male,
54,9,side,3,three,herm,
54,9,side,3,three,herm,
54,9,side,3,three,herm,
54,9,side,3,three,herm,
54,9,side,3,three,herm,
54,9,side,3,three,herm,
54,10,side,1,three,male,
54,10,side,2,three,male,
54,10,side,2,three,male,
54,10,side,2,three,herm,
54,10,side,3,three,herm,
54,10,side,3,three,herm,
54,10,side,3,three,herm,
54,10,side,3,three,herm,
54,10,side,3,three,herm,
54,10,side,3,three,herm,
54,11,side,1,three,male,
54,11,side,2,three,male,
54,11,side,2,three,herm,
54,11,side,2,three,herm,
54,11,side,3,three,herm,
54,11,side,3,three,herm,
54,11,side,3,three,herm,
54,11,side,3,three,herm,
54,11,side,3,three,herm,
54,11,side,3,three,herm,
54,12,side,1,three,male,
54,12,side,2,three,male,
54,12,side,2,three,herm,
54,12,side,2,three,herm,
54,12,side,3,three,herm,
54,12,side,3,three,herm,
54,12,side,3,three,herm,
54,12,side,3,three,herm,
54,12,side,3,three,herm,
54,13,side,1,three,male,
54,13,side,2,three,male,
54,13,side,2,three,herm,
54,13,side,3,three,herm,
54,13,side,3,three,herm,
54,13,side,3,three,herm,
54,13,side,3,three,herm,
54,1,upper,0,,male,
54,2,upper,1,three,male,
54,2,upper,2,three,herm,
54,2,upper,2,three,herm,
54,2,upper,3,three,herm,
54,2,upper,3,three,herm,
54,2,upper,3,three,herm,
54,2,upper,3,three,herm,
54,3,upper,1,three,male,
54,3,upper,2,three,herm,
54,3,upper,2,three,herm,
54,3,upper,3,three,herm,
54,3,upper,3,three,herm,
54,3,upper,3,three,herm,
54,3,upper,3,three,herm,
54,4,upper,1,three,male,
54,4,upper,2,three,herm,
54,4,upper,2,three,herm,
54,4,upper,3,three,herm,
54,4,upper,3,three,herm,
54,4,upper,3,three,herm,
54,4,upper,3,three,herm,
54,5,upper,1,three,male,
54,5,upper,2,three,herm,
54,5,upper,2,three,herm,
54,5,upper,3,three,herm,
54,5,upper,3,three,herm,
54,5,upper,3,three,herm,
54,5,upper,3,three,herm,
54,6,upper,1,three,male,
54,6,upper,2,three,herm,
54,6,upper,2,three,herm,
54,6,upper,3,three,herm,
54,6,upper,3,three,herm,
54,6,upper,3,three,herm,
54,6,upper,3,three,herm,
54,7,upper,1,three,male,
54,7,upper,2,three,herm,
54,7,upper,2,three,herm,
54,7,upper,3,three,herm,
54,7,upper,3,three,herm,
54,7,upper,3,three,herm,
54,7,upper,3,three,herm,
54,8,upper,1,two,male,
54,8,upper,2,two,herm,
54,8,upper,2,two,herm,
54,9,upper,1,two,male,
54,9,upper,2,two,herm,
54,9,upper,2,two,herm,
54,9,upper,2,two,herm,
55,1,side,1,two,male,
55,1,side,2,two,herm,
55,1,side,2,two,herm,
55,1,side,2,two,herm,
55,2,side,1,two,male,anomal
55,2,side,2,two,male,anomal
55,2,side,2,two,herm,anomal
55,2,side,2,two,herm,anomal
55,3,side,1,two,male,
55,3,side,2,two,male,
55,3,side,2,two,herm,
55,3,side,2,two,herm,
55,4,side,1,two,male,
55,4,side,2,two,herm,
55,4,side,2,two,herm,
55,4,side,2,two,herm,
55,5,side,1,two,male,
55,5,side,2,two,herm,
55,5,side,2,two,herm,
55,5,side,2,two,herm,
55,6,side,1,two,male,
55,6,side,2,two,herm,
55,6,side,2,two,herm,
55,6,side,2,two,herm,
55,7,side,1,two,male,anomal
55,7,side,1,two,herm,anomal
55,7,side,2,two,herm,anomal
55,7,side,2,two,herm,anomal
55,7,side,2,two,herm,anomal
55,8,side,1,two,male,
55,8,side,2,two,herm,
55,8,side,2,two,herm,
55,8,side,2,two,herm,
55,1,upper,0,,male,
55,2,upper,1,two,male,
55,2,upper,2,two,herm,
55,2,upper,2,two,herm,
55,2,upper,2,two,herm,
55,3,upper,1,two,male,
55,3,upper,2,two,herm,
55,3,upper,2,two,herm,
55,3,upper,2,two,herm,
55,4,upper,1,two,male,
55,4,upper,2,two,herm,
55,4,upper,2,two,herm,
55,4,upper,2,two,herm,
55,5,upper,1,two,male,
55,5,upper,2,two,herm,
55,5,upper,2,two,herm,
55,5,upper,2,two,herm,
55,6,upper,1,two,male,
55,6,upper,2,two,herm,
55,6,upper,2,two,herm,
55,6,upper,2,two,herm,
55,7,upper,1,two,male,
55,7,upper,2,two,herm,
55,7,upper,2,two,herm,
55,7,upper,2,two,herm,
55,8,upper,1,two,male,
55,8,upper,2,two,herm,
55,8,upper,2,two,herm,
55,9,upper,1,two,male,
55,9,upper,2,two,herm,
55,9,upper,2,two,herm,
56,1,side,1,two,male,anomal
56,1,side,2,two,NA,anomal
56,1,side,2,two,NA,anomal
56,1,side,2,two,NA,anomal
56,2,side,1,two,male,
56,2,side,2,two,male,
56,2,side,2,two,male,
56,2,side,2,two,male,
56,3,side,1,two,male,
56,3,side,2,two,male,
56,3,side,2,two,male,
56,3,side,2,two,male,
56,3,side,2,two,herm,
56,4,side,1,three,male,
56,4,side,2,three,male,
56,4,side,2,three,male,
56,4,side,2,three,male,
56,4,side,2,three,herm,
56,4,side,3,three,herm,
56,4,side,3,three,herm,
56,4,side,3,three,herm,
56,5,side,1,two,male,
56,5,side,2,two,male,
56,5,side,2,two,male,
56,5,side,2,two,male,
56,5,side,2,two,herm,
56,6,side,1,three,male,anomal
56,6,side,1,three,herm,anomal
56,6,side,2,three,male,anomal
56,6,side,2,three,male,anomal
56,6,side,2,three,herm,anomal
56,6,side,3,three,herm,anomal
56,6,side,3,three,herm,anomal
56,6,side,3,three,herm,anomal
56,7,side,1,three,male,
56,7,side,2,three,male,
56,7,side,2,three,male,
56,7,side,2,three,herm,
56,7,side,3,three,herm,
56,7,side,3,three,herm,
56,7,side,3,three,herm,
56,7,side,3,three,herm,
56,8,side,1,three,male,
56,8,side,2,three,male,
56,8,side,2,three,male,
56,8,side,2,three,herm,
56,8,side,2,three,herm,
56,8,side,3,three,herm,
56,8,side,3,three,herm,
56,9,side,1,three,male,
56,9,side,2,three,male,
56,9,side,2,three,male,
56,9,side,2,three,herm,
56,9,side,3,three,herm,
56,9,side,3,three,herm,
56,9,side,3,three,herm,
56,10,side,1,three,male,
56,10,side,2,three,herm,
56,10,side,2,three,herm,
56,10,side,2,three,herm,
56,10,side,3,three,herm,
56,10,side,3,three,herm,
56,10,side,3,three,herm,
56,10,side,3,three,herm,
56,1,upper,0,,male,anomal
56,2,upper,1,three,male,
56,2,upper,2,three,male,
56,2,upper,2,three,male,
56,2,upper,2,three,herm,
56,2,upper,2,three,herm,
56,2,upper,3,three,herm,
56,2,upper,3,three,herm,
56,2,upper,3,three,herm,
56,2,upper,3,three,herm,
56,3,upper,1,three,male,
56,3,upper,2,three,herm,
56,3,upper,2,three,herm,
56,3,upper,2,three,herm,
56,3,upper,2,three,herm,
56,3,upper,3,three,herm,
56,3,upper,3,three,herm,
56,4,upper,1,two,male,
56,4,upper,2,two,herm,
56,4,upper,2,two,herm,
56,4,upper,2,two,herm,
56,4,upper,2,two,herm,
56,5,upper,1,two,male,
56,5,upper,2,two,herm,
56,5,upper,2,two,herm,
56,5,upper,2,two,herm,
56,6,upper,1,two,male,
56,6,upper,2,two,herm,
56,6,upper,2,two,herm,
56,6,upper,2,two,male,
57,1,side,1,,male,anomal
57,2,side,1,two,male,anomal
57,2,side,2,two,male,anomal
57,2,side,2,two,male,anomal
57,3,side,1,two,male,
57,3,side,2,two,male,
57,3,side,2,two,male,
57,3,side,2,two,male,
57,3,side,2,two,male,
57,4,side,1,three,male,
57,4,side,2,three,male,
57,4,side,2,three,male,
57,4,side,2,three,male,
57,4,side,2,three,male,
57,4,side,3,three,herm,
57,4,side,3,three,herm,
57,5,side,1,three,male,
57,5,side,2,three,male,
57,5,side,2,three,male,
57,5,side,2,three,male,
57,5,side,2,three,male,
57,5,side,3,three,herm,
57,5,side,3,three,herm,
57,5,side,3,three,herm,
57,5,side,3,three,herm,
57,6,side,1,three,male,
57,6,side,2,three,male,
57,6,side,2,three,male,
57,6,side,2,three,male,
57,6,side,2,three,male,
57,6,side,3,three,herm,
57,6,side,3,three,herm,
57,6,side,3,three,herm,
57,6,side,3,three,herm,
57,7,side,1,three,male,
57,7,side,2,three,male,
57,7,side,2,three,male,
57,7,side,2,three,male,
57,7,side,2,three,male,
57,7,side,3,three,herm,
57,7,side,3,three,herm,
57,7,side,3,three,herm,
57,7,side,3,three,herm,
57,7,side,3,three,herm,
57,8,side,1,three,male,
57,8,side,2,three,male,
57,8,side,2,three,male,
57,8,side,2,three,male,
57,8,side,2,three,male,
57,8,side,3,three,herm,
57,8,side,3,three,herm,
57,8,side,3,three,herm,
57,8,side,3,three,herm,
57,9,side,1,three,male,
57,9,side,2,three,male,
57,9,side,2,three,male,
57,9,side,2,three,male,
57,9,side,2,three,male,
57,9,side,3,three,herm,
57,9,side,3,three,herm,
57,9,side,3,three,herm,
57,9,side,3,three,herm,
57,9,side,3,three,herm,
57,10,side,1,three,male,
57,10,side,2,three,male,
57,10,side,2,three,male,
57,10,side,2,three,male,
57,10,side,2,three,herm,
57,10,side,3,three,herm,
57,10,side,3,three,herm,
57,10,side,3,three,herm,
57,10,side,3,three,herm,
57,11,side,1,three,male,
57,11,side,2,three,male,
57,11,side,2,three,male,
57,11,side,2,three,male,
57,11,side,2,three,herm,
57,11,side,3,three,herm,
57,11,side,3,three,herm,
57,11,side,3,three,herm,
57,11,side,3,three,herm,
57,12,side,1,two,male,
57,12,side,2,two,male,
57,12,side,2,two,male,
57,12,side,2,two,herm,
57,1,upper,0,,male,
57,2,upper,1,two,male,
57,2,upper,2,two,male,
57,2,upper,2,two,male,
57,2,upper,2,two,herm,
57,3,upper,1,two,male,
57,3,upper,2,two,herm,
57,3,upper,2,two,herm,
57,3,upper,2,two,herm,
57,4,upper,1,two,male,
57,4,upper,2,two,herm,
57,4,upper,2,two,herm,
57,4,upper,2,two,herm,
57,5,upper,1,two,male,
57,5,upper,2,two,herm,
57,5,upper,2,two,herm,
57,5,upper,2,two,herm,
57,6,upper,1,two,male,
57,6,upper,2,two,herm,
57,6,upper,2,two,herm,
57,7,upper,1,two,male,
57,7,upper,2,two,herm,
57,7,upper,2,two,herm,
57,8,upper,1,two,male,
57,8,upper,2,two,herm,
57,8,upper,2,two,herm,
58,1,side,1,two,male,
58,1,side,2,two,male,
58,1,side,2,two,male,
58,1,side,2,two,male,
58,1,side,2,two,male,
58,2,side,1,two,male,
58,2,side,2,two,male,
58,2,side,2,two,male,
58,2,side,2,two,male,
58,2,side,2,two,male,
58,3,side,1,two,male,
58,3,side,2,two,male,
58,3,side,2,two,male,
58,3,side,2,two,male,
58,4,side,1,two,male,
58,4,side,2,two,male,
58,4,side,2,two,male,
58,4,side,2,two,male,
58,5,side,1,two,male,
58,5,side,2,two,male,
58,5,side,2,two,male,
58,5,side,2,two,male,
58,6,side,1,two,male,
58,6,side,2,two,male,
58,6,side,2,two,male,
58,6,side,2,two,male,
58,7,side,1,three,male,
58,7,side,2,three,male,
58,7,side,2,three,male,
58,7,side,2,three,male,
58,7,side,3,three,herm,
58,7,side,3,three,herm,
58,8,side,1,two,male,
58,8,side,2,two,male,
58,8,side,2,two,male,
58,8,side,2,two,male,
58,9,side,1,two,male,
58,9,side,2,two,male,
58,9,side,2,two,male,
58,9,side,2,two,male,
58,10,side,1,two,male,
58,10,side,2,two,male,
58,10,side,2,two,male,
58,10,side,2,two,herm,
58,10,side,2,two,herm,
58,1,upper,0,,male,
58,2,upper,1,two,male,
58,2,upper,2,two,male,
58,2,upper,2,two,herm,
58,2,upper,2,two,herm,
58,3,upper,1,two,male,
58,3,upper,2,two,herm,
58,3,upper,2,two,herm,
58,4,upper,1,two,male,
58,4,upper,2,two,herm,
58,4,upper,2,two,herm,
58,5,upper,1,two,male,
58,5,upper,2,two,NA,
58,5,upper,2,two,herm,
59,1,side,1,,male,anomal
59,2,side,1,two,male,anomal
59,2,side,2,two,NA,anomal
59,2,side,2,two,NA,anomal
59,3,side,1,two,male,
59,3,side,2,two,male,
59,3,side,2,two,male,
59,3,side,2,two,herm,
59,4,side,1,two,male,
59,4,side,2,two,male,
59,4,side,2,two,male,
59,4,side,2,two,male,
59,5,side,1,two,male,
59,5,side,2,two,male,
59,5,side,2,two,herm,
59,5,side,2,two,herm,
59,6,side,1,two,male,
59,6,side,2,two,herm,
59,6,side,2,two,herm,
59,6,side,2,two,herm,
59,7,side,1,two,male,
59,7,side,2,two,male,
59,7,side,2,two,herm,
59,7,side,2,two,herm,
59,8,side,1,two,male,
59,8,side,2,two,herm,
59,8,side,2,two,herm,
59,9,side,1,two,male,
59,9,side,2,two,herm,
59,9,side,2,two,herm,
59,10,side,1,two,male,
59,10,side,2,two,herm,
59,10,side,2,two,herm,
59,11,side,1,two,male,
59,11,side,2,two,herm,
59,11,side,2,two,herm,
59,12,side,1,two,male,
59,12,side,2,two,herm,
59,12,side,2,two,herm,
59,1,upper,0,,male,anomal
59,2,upper,1,two,male,
59,2,upper,2,two,herm,
59,2,upper,2,two,herm,
59,3,upper,1,two,male,
59,3,upper,2,two,herm,
59,3,upper,2,two,herm,
59,4,upper,1,two,male,
59,4,upper,2,two,herm,
59,4,upper,2,two,herm,
59,5,upper,1,two,male,
59,5,upper,2,two,herm,
59,5,upper,2,two,herm,
59,6,upper,1,two,male,
59,6,upper,2,two,herm,
59,6,upper,2,two,herm,
59,7,upper,1,two,male,
59,7,upper,2,two,herm,
59,7,upper,2,two,NA,
60,1,side,1,two,male,
60,1,side,2,two,NA,
60,1,side,2,two,NA,
60,2,side,1,two,male,
60,2,side,2,two,NA,
60,2,side,2,two,NA,
60,3,side,1,two,male,
60,3,side,2,two,NA,
60,3,side,2,two,NA,
60,4,side,1,two,male,
60,4,side,2,two,NA,
60,4,side,2,two,NA,
60,5,side,1,two,male,
60,5,side,2,two,male,
60,5,side,2,two,male,
60,6,side,1,two,male,
60,6,side,2,two,NA,
60,6,side,2,two,NA,
60,6,side,2,two,NA,
60,7,side,1,two,male,
60,7,side,2,two,NA,
60,7,side,2,two,NA,
60,7,side,2,two,NA,
60,8,side,1,two,male,
60,8,side,2,two,male,
60,8,side,2,two,male,
60,8,side,2,two,NA,
60,9,side,1,two,male,
60,9,side,2,two,male,
60,9,side,2,two,male,
60,9,side,2,two,NA,
60,1,upper,0,,male,
60,2,upper,1,two,male,
60,2,upper,2,two,male,
60,2,upper,2,two,male,
60,2,upper,2,two,male,
60,3,upper,1,two,male,
60,3,upper,2,two,male,
60,3,upper,2,two,male,
60,3,upper,2,two,NA,
60,4,upper,1,two,male,
60,4,upper,2,two,male,
60,4,upper,2,two,male,
60,5,upper,1,two,male,
60,5,upper,2,two,male,
60,5,upper,2,two,male,
60,5,upper,2,two,NA,
60,6,upper,1,two,male,
60,6,upper,2,two,male,
60,6,upper,2,two,male,
60,6,upper,2,two,male,
60,7,upper,1,two,male,
60,7,upper,2,two,male,
60,7,upper,2,two,NA,
60,8,upper,1,two,male,
60,8,upper,2,two,male,
60,8,upper,2,two,male,
60,8,upper,2,two,NA,
60,9,upper,1,two,male,
60,9,upper,2,two,NA,
60,9,upper,2,two,NA,
61,1,side,1,two,male,anomal
61,1,side,2,two,NA,anomal
61,1,side,2,two,NA,anomal
61,2,side,1,two,male,anomal
61,2,side,2,two,male,anomal
61,2,side,2,two,herm,anomal
61,2,side,2,two,herm,anomal
61,2,side,2,two,male,anomal
61,3,side,1,two,male,anomal
61,3,side,2,two,male,anomal
61,3,side,2,two,herm,anomal
61,3,side,2,two,herm,anomal
61,3,side,2,two,NA,anomal
61,4,side,1,two,male,
61,4,side,2,two,male,
61,4,side,2,two,male,
61,4,side,2,two,male,
61,4,side,2,two,NA,
61,5,side,1,three,male,
61,5,side,2,three,male,
61,5,side,2,three,male,
61,5,side,2,three,male,
61,5,side,2,three,herm,
